feed_id,seller_id,product_id,sku,product_name,category,brand,mrp,selling_price,inventory,currency,seller_status,last_updated
F0011608,S0057,P004269,S0057-P004269,Vertex Moisturizer,Beauty,Vertex,3193.95,2729.32,37.0,INR,active,2026-08-24 00:00:00
F0000305,S0074,P002231,S0074-P002231,Prime Running Shoes,Sports,Prime,14421.45,9968.16,37.0,INR,active,2026-09-06 00:00:00
F0003018,S0001,P000500,S0001-P000500,Prime Table Lamp,Home,Prime,5766.06,5489.38,35.0,INR,active,2026-08-06 00:00:00
F0010054,S0016,P002920,S0016-P002920,Prime Moisturizer,Beauty,Prime,10696.53,8171.12,35.0,INR,active,2026-09-09 12:00:00
F0009371,S0033,P000710,S0033-P000710,Prime Novel,Books,Prime,13053.37,9225.51,32.0,INR,active,2026-08-06 06:00:00
F0011645,S0085,P001401,S0085-P001401,Orion Cricket Bat,Sports,Orion,1927.59,1572.17,43.0,INR,active,2026-09-01 06:00:00
F0008700,S0067,P000996,S0067-P000996,,Beauty,Zenith,1432.39,1350.63,-5.0,INR,active,2026-09-02 00:00:00
F0002612,S0085,P004537,S0085-P004537,Prime Face Wash,Beauty,Prime,8157.12,5630.74,31.0,INR,active,2026-09-01 12:00:00
F0007947,S0052,P001860,S0052-P001860,Prime Biography,Books,Prime,7666.24,6063.74,36.0,INR,active,2026-08-22 00:00:00
F0001154,S0004,P001154,S0004-P001154,Vertex Novel,Books,Vertex,5915.67,4728.73,36.0,INR,active,2026-08-11 06:00:00
F0001972,S0028,P000993,S0028-P000993,Vertex Cookware Set,Home,Vertex,711.702,1186.17,34.0,INR,active,2026-08-23 06:00:00
F0002448,S0108,P001779,S0108-P001779,Orion Perfume,Beauty,Orion,9242.41,6478.22,36.0,INR,active,2026-08-18 06:00:00
F0010608,S0039,P004914,S0039-P004914,Orion T-Shirt,Fashion,Orion,7798.55,6109.76,39.0,INR,active,2026-08-03 12:00:00
F0005454,S0009,P004650,S0009-P004650,Prime Smart Watch,Electronics,Prime,18066.63,0.0,35.0,INR,inactive,2026-08-15 18:00:00
F0008880,S0029,P003539,S0029-P003539,Nova T-Shirt,Fashion,Nova,3255.41,2362.98,34.0,INR,active,2026-08-18 18:00:00
F0010598,S0018,P000414,S0018-P000414,Astra Programming Book,Books,Astra,9017.42,8396.2,30.0,INR,active,2026-08-22 00:00:00
F0009233,S0083,P000127,S0083-P000127,Orion Sunscreen,Beauty,Orion,249.92,190.36,26.0,INR,inactive,2026-09-02 12:00:00
F0006450,S0002,P004669,S0002-P004669,Zenith Moisturizer,Beauty,Zenith,7618.56,5357.96,36.0,INR,active,2026-08-02 06:00:00
F0010240,S0059,P001184,S0059-P001184,Astra Dumbbells,Sports,Astra,14036.55,11092.71,28.0,INR,active,2026-08-14 18:00:00
F0011942,S0105,P001790,S0105-P001790,Orion Biography,Books,Orion,8719.87,7035.69,38.0,INR,active,2026-08-22 12:00:00
F0006867,S0080,P002178,S0080-P002178,Orion Cushion,Home,Orion,18377.43,13729.1,33.0,INR,active,2026-08-11 18:00:00
F0002743,S0119,P002709,S0119-P002709,Vertex Cushion,Home,Vertex,1995.69,1749.91,29.0,INR,active,2026-08-29 12:00:00
F0008601,S0109,P002494,S0109-P002494,UrbanKart USB Cable,Electronics,UrbanKart,6069.05,4876.74,32.0,INR,active,2026-08-12 00:00:00
F0009273,S0116,P001068,S0116-P001068,Nova Yoga Mat,Sports,Nova,9184.63,8053.42,38.0,INR,active,2026-08-06 00:00:00
F0008407,S0072,P000830,S0072-P000830,Orion Jeans,Fashion,Orion,15168.05,12732.29,42.0,INR,active,2026-08-04 00:00:00
F0000750,S0057,P000504,S0057-P000504,Zenith Moisturizer,Beauty,Zenith,5885.99,4096.63,33.0,INR,active,2026-09-09 06:00:00
F0002408,S0096,P001926,S0096-P001926,Vertex Smart Watch,Electronics,Vertex,15321.57,13444.33,40.0,INR,active,2026-08-05 12:00:00
F0011646,S0082,P000935,S0082-P000935,UrbanKart Cookbook,Books,UrbanKart,2278.22,1782.6,28.0,INR,active,2026-08-22 12:00:00
F0006065,S0001,P001243,S0001-P001243,Nova Bluetooth Speaker,Electronics,Nova,8617.69,7734.48,30.0,INR,active,2026-09-05 12:00:00
F0011731,S0107,P004436,S0107-P004436,UrbanKart Sneakers,Fashion,UrbanKart,15559.7,11835.96,36.0,INR,active,2026-08-09 18:00:00
F0001784,S0019,P000140,S0019-P000140,Vertex Cookbook,Books,Vertex,1268.35,1040.25,37.0,INR,active,2026-08-25 18:00:00
F0010722,S0056,P004005,S0056-P004005,Astra Moisturizer,Beauty,Astra,13847.84,11807.99,31.0,INR,active,2026-08-18 06:00:00
F0008725,S0032,P003056,S0032-P003056,UrbanKart Jacket,Fashion,UrbanKart,7230.87,5971.23,25.0,INR,active,2026-08-25 18:00:00
F0001982,S0117,P002190,S0117-P002190,Prime Programming Book,Books,Prime,590.58,520.57,35.0,INR,active,2026-08-10 12:00:00
F0003462,S0086,P004399,S0086-P004399,Nova Cookware Set,Home,Nova,800.08,555.73,32.0,INR,active,2026-08-27 12:00:00
F0006878,S0004,P003635,S0004-P003635,Prime Face Wash,Beauty,Prime,7017.11,5850.9,43.0,INR,active,2026-08-07 06:00:00
F0010888,S0060,P001754,S0060-P001754,Zenith Novel,Books,Zenith,9973.38,7868.08,38.0,INR,active,2026-08-19 00:00:00
F0011949,S0020,P003384,S0020-P003384,Prime Dumbbells,Sports,Prime,4656.3,3804.36,38.0,INR,active,2026-08-20 12:00:00
F0010698,S0060,P002113,S0060-P002113,Astra Bluetooth Speaker,Electronics,Astra,2198.75,1797.38,35.0,INR,active,2025-12-15 00:00:00
F0011687,S0003,P000468,S0003-P000468,Nova Backpack,Fashion,Nova,12132.59,9149.74,32.0,INR,active,2026-09-05 00:00:00
F0000020,S0043,P002688,S0043-P002688,Astra Bedsheet,Home,Astra,8512.79,6051.07,40.0,INR,active,2026-08-25 06:00:00
F0005615,S0058,P000435,S0058-P000435,UrbanKart Shampoo,Beauty,UrbanKart,16871.54,13516.82,42.0,INR,active,2026-09-05 06:00:00
F0011930,S0065,P004815,S0065-P004815,Nova Cookbook,Books,Nova,1785.73,1450.6,40.0,INR,active,2026-08-09 18:00:00
F0002440,S0036,P000166,S0036-P000166,Prime Storage Box,Home,Prime,5509.1,5054.89,28.0,INR,active,2026-08-25 00:00:00
F0006552,S0100,P003580,S0100-P003580,Prime Bluetooth Speaker,Electronics,Prime,11484.75,9375.41,34.0,INR,active,2026-09-04 00:00:00
F0010952,S0068,P004196,S0068-P004196,Astra Shampoo,Beauty,Astra,340.28,281.39,22.0,INR,active,2026-08-05 12:00:00
F0000380,S0066,P002272,S0066-P002272,Orion Bedsheet,Home,Orion,4738.2,3578.01,22.0,INR,active,2026-08-08 18:00:00
F0011453,S0112,P000342,S0112-P000342,Zenith Yoga Mat,Sports,Zenith,1708.63,1179.97,30.0,INR,active,2026-08-10 12:00:00
F0002020,S0049,P003500,S0049-P003500,Nova Jeans,,Nova,5636.39,,36.0,INR,active,2026-08-04 06:00:00
F0005702,S0048,P004382,S0048-P004382,Vertex Cookbook,Books,Vertex,3418.04,2507.06,45.0,INR,active,2026-08-12 12:00:00
F0006757,S0029,P001814,S0029-P001814,Nova Moisturizer,Beauty,Nova,885.81,652.49,26.0,INR,inactive,2026-08-07 06:00:00
F0011823,S0028,P001092,S0028-P001092,UrbanKart Bluetooth Speaker,Electronics,UrbanKart,18306.25,16082.29,34.0,INR,active,2026-08-24 12:00:00
F0002037,S0104,P000106,S0104-P000106,Orion Backpack,Fashion,Orion,11774.38,8994.77,29.0,INR,active,2026-09-06 00:00:00
F0011545,S0053,P003823,S0053-P003823,Orion Perfume,Beauty,Orion,9302.94,8254.78,27.0,INR,active,2026-08-21 12:00:00
F0005148,S0113,P000467,S0113-P000467,UrbanKart Running Shoes,Sports,UrbanKart,14527.76,11605.38,37.0,INR,active,2026-08-12 12:00:00
F0005894,S0053,P002536,S0053-P002536,Astra Backpack,Fashion,Astra,15971.24,13381.26,40.0,INR,active,2026-08-03 18:00:00
F0003834,S0065,P003185,S0065-P003185,Nova Dumbbells,Sports,Nova,5720.46,-1.0,30.0,INR,active,2026-08-17 18:00:00
F0004360,S0052,P002441,S0052-P002441,Astra Jacket,Fashion,Astra,13500.57,11240.2,40.0,INR,active,2026-08-15 18:00:00
F0006381,S0003,P002271,S0003-P002271,Nova USB Cable,Electronics,Nova,9330.7,7153.33,27.0,INR,active,2026-09-05 12:00:00
F0004666,S0034,P003766,S0034-P003766,Vertex Dumbbells,Sports,Vertex,2060.34,1630.15,41.0,INR,active,2026-09-06 06:00:00
F0005956,S0071,P001112,S0071-P001112,Zenith Cookware Set,Home,Zenith,757.43,535.34,33.0,INR,active,2026-09-07 12:00:00
F0001651,S0099,P002358,S0099-P002358,UrbanKart Football,Sports,UrbanKart,906.14,651.78,31.0,INR,inactive,2026-09-01 06:00:00
F0003754,S0057,P003104,S0057-P003104,UrbanKart Biography,Books,UrbanKart,9791.09,7067.58,27.0,INR,active,2026-09-07 06:00:00
F0004787,S0108,P001373,S0108-P001373,Orion Cookware Set,Home,Orion,6454.42,4574.9,38.0,INR,active,2026-08-03 18:00:00
F0006428,S0099,P003281,S0099-P003281,Vertex Cushion,Home,Vertex,3880.14,2923.33,32.0,INR,active,2026-08-09 18:00:00
F0004890,S0086,P002168,S0086-P002168,UrbanKart Biography,Books,UrbanKart,17199.27,15224.39,41.0,INR,active,2026-08-15 06:00:00
F0004421,S0007,P001516,S0007-P001516,Prime Sunscreen,Beauty,Prime,11071.4,9019.87,29.0,INR,active,2026-08-05 18:00:00
F0003845,S0008,P003872,S0008-P003872,Zenith Cricket Bat,Sports,Zenith,13694.68,11272.37,46.0,INR,active,2026-08-08 06:00:00
F0007301,S0026,P004515,S0026-P004515,Vertex Wireless Earbuds,Electronics,Vertex,2685.73,2329.97,31.0,INR,active,2026-08-06 18:00:00
F0010499,S0076,P000740,S0076-P000740,Astra USB Cable,Electronics,Astra,14699.2,10921.81,34.0,INR,active,2026-08-23 18:00:00
F0001433,S0095,P003926,S0095-P003926,Zenith Cookbook,Books,Zenith,6273.9,5303.02,29.0,INR,active,2026-08-02 06:00:00
F0003470,S0109,P000251,S0109-P000251,Nova Perfume,Beauty,Nova,4036.37,3317.76,31.0,INR,active,2026-08-24 18:00:00
F0003521,S0111,P002493,S0111-P002493,Nova Bedsheet,Home,Nova,1703.35,1399.44,41.0,INR,active,2026-08-12 12:00:00
F0002760,S0111,P001739,S0111-P001739,Zenith Wireless Earbuds,Electronics,Zenith,11012.78,9157.55,41.0,INR,active,2026-08-19 18:00:00
F0005211,S0074,P003032,S0074-P003032,UrbanKart T-Shirt,Fashion,UrbanKart,9575.19,7174.27,45.0,INR,active,2026-08-11 18:00:00
F0007616,S0005,P000971,S0005-P000971,Nova T-Shirt,Fashion,Nova,2768.19,2106.81,41.0,INR,active,2026-08-17 18:00:00
F0009203,S0045,P001808,S0045-P001808,Vertex T-Shirt,Fashion,Vertex,6768.28,6260.46,41.0,INR,active,2026-08-10 12:00:00
F0011841,S0092,P002449,S0092-P002449,Prime Running Shoes,Sports,Prime,12783.35,10285.36,27.0,INR,active,2026-08-02 06:00:00
F0007230,S0058,P004163,S0058-P004163,Zenith Novel,Books,Zenith,5488.53,5015.55,27.0,INR,active,2026-08-10 12:00:00
F0011797,S0079,P000973,S0079-P000973,Nova Football,Sports,Nova,8495.39,6260.88,41.0,INR,active,2026-08-26 12:00:00
F0010613,S0050,P004883,S0050-P004883,Nova Yoga Mat,Sports,Nova,20524.81,14231.4,33.0,INR,active,2026-09-09 06:00:00
F0009876,S0077,P001177,S0077-P001177,Nova Cookware Set,Home,Nova,21115.72,14945.04,37.0,INR,active,2026-09-01 00:00:00
F0005966,S0076,P000337,S0076-P000337,Astra Cookware Set,Home,Astra,4416.77,3985.87,34.0,INR,active,2026-09-03 18:00:00
F0010439,S0007,P002151,S0007-P002151,Vertex Cookbook,Books,Vertex,14528.32,11200.6,36.0,INR,active,2026-08-26 18:00:00
F0006609,S0006,P001811,S0006-P001811,Vertex Cushion,Home,Vertex,3343.25,3018.04,39.0,INR,active,2026-08-23 00:00:00
F0001276,S0073,P002246,S0073-P002246,UrbanKart Textbook,Books,UrbanKart,13452.79,11096.03,36.0,INR,active,2025-12-15 00:00:00
F0004340,S0113,P003690,S0113-P003690,Zenith Backpack,Fashion,Zenith,9806.78,7191.67,39.0,INR,active,2026-08-15 06:00:00
F0006691,S0050,P000073,S0050-P000073,Nova Biography,Books,Nova,956.98,845.2,36.0,INR,active,2026-08-03 18:00:00
F0003711,S0077,P002966,S0077-P002966,Vertex Smart Watch,Electronics,Vertex,17184.98,13429.3,29.0,INR,active,2026-08-07 06:00:00
F0008566,S0085,P001250,S0085-P001250,Zenith Yoga Mat,Sports,Zenith,16221.4,12522.79,29.0,INR,active,2026-08-22 12:00:00
F0010755,S0085,P001265,S0085-P001265,Vertex USB Cable,Electronics,Vertex,14498.23,10807.44,38.0,INR,active,2026-09-05 06:00:00
F0005852,S0107,P004299,S0107-P004299,UrbanKart Bluetooth Speaker,Electronics,UrbanKart,12535.74,10548.38,35.0,INR,active,2026-08-12 00:00:00
F0007750,S0091,P000680,S0091-P000680,Zenith Shampoo,Beauty,Zenith,13229.66,9813.29,36.0,INR,inactive,2026-08-12 00:00:00
F0009422,S0110,P004472,S0110-P004472,Nova Cookware Set,Home,Nova,16264.65,13995.59,34.0,INR,active,2026-08-27 18:00:00
F0004845,S0103,P002514,S0103-P002514,Orion Running Shoes,Sports,Orion,6968.0,6517.87,35.0,INR,active,2026-08-19 00:00:00
F0006267,S0117,P000160,S0117-P000160,Nova Perfume,Beauty,Nova,7315.37,5846.47,27.0,INR,active,2026-08-28 12:00:00
F0006464,S0073,P001203,S0073-P001203,Prime Jeans,Fashion,Prime,11002.99,9113.88,39.0,INR,active,2026-09-06 12:00:00
F0011044,S0083,P004758,S0083-P004758,UrbanKart Cricket Bat,Sports,UrbanKart,8517.86,6516.65,40.0,INR,active,2026-09-08 18:00:00
F0006679,S0056,P002681,S0056-P002681,Nova Dumbbells,Sports,Nova,16620.68,12967.81,30.0,INR,active,2026-08-03 12:00:00
F0003493,S0031,P001834,S0031-P001834,Vertex T-Shirt,Fashion,Vertex,2681.37,2128.74,42.0,INR,active,2026-08-01 18:00:00
F0002421,S0041,P001191,S0041-P001191,Prime Cookbook,Books,Prime,16166.53,12606.61,31.0,INR,active,2026-09-05 06:00:00
F0007768,S0091,P002503,S0091-P002503,Orion Running Shoes,Sports,Orion,9644.56,6695.37,38.0,INR,active,2026-08-11 00:00:00
F0002860,S0048,P003119,S0048-P003119,Prime Biography,Books,Prime,6096.94,5471.19,29.0,INR,active,2026-09-07 00:00:00
F0006303,S0044,P001529,S0044-P001529,UrbanKart Jacket,Fashion,UrbanKart,4028.77,3414.42,39.0,INR,active,2026-08-20 06:00:00
F0001176,S0099,P002151,S0099-P002151,Vertex Cookbook,Books,Vertex,15763.67,11004.46,38.0,INR,active,2026-09-08 06:00:00
F0001003,S0085,P001622,S0085-P001622,Zenith Jeans,Fashion,Zenith,13003.41,11747.77,37.0,INR,active,2026-08-04 06:00:00
F0000291,S0086,P004252,S0086-P004252,Prime Backpack,Fashion,Prime,10941.75,8649.84,37.0,INR,active,2026-09-01 06:00:00
F0011243,S0090,P002210,S0090-P002210,Zenith Novel,Books,Zenith,13885.79,-1.0,24.0,INR,active,2026-08-28 06:00:00
F0002484,S0118,P004887,S0118-P004887,Zenith Bluetooth Speaker,Electronics,Zenith,7416.62,5120.53,34.0,INR,active,2026-08-24 06:00:00
F0003406,S0074,P001292,S0074-P001292,Prime Bedsheet,Home,Prime,7332.55,5763.23,31.0,INR,active,2026-08-12 18:00:00
F0004615,S0114,P000386,S0114-P000386,Nova Yoga Mat,Sports,Nova,3940.67,2953.66,34.0,INR,active,2026-08-16 12:00:00
F0004218,S0067,P000823,S0067-P000823,Orion Cookware Set,Home,Orion,1612.08,1181.58,22.0,INR,active,2026-08-24 12:00:00
F0010355,S0060,P001263,S0060-P001263,Orion Cushion,Home,Orion,5157.54,3717.01,46.0,INR,active,2026-08-12 06:00:00
F0001563,S0061,P004408,S0061-P004408,UrbanKart Table Lamp,Home,UrbanKart,15165.77,13781.5,28.0,INR,active,2026-08-31 18:00:00
F0008909,S0098,P000612,S0098-P000612,Zenith Biography,Books,Zenith,3804.76,2788.79,41.0,INR,active,2026-08-03 06:00:00
F0002255,S0095,P000262,S0095-P000262,UrbanKart Storage Box,Home,UrbanKart,18498.23,13003.67,40.0,INR,active,2026-08-07 12:00:00
F0007212,S0091,P002070,S0091-P002070,Prime USB Cable,Electronics,Prime,1030.55,823.14,31.0,INR,active,2026-08-22 06:00:00
F0000096,S0020,P004475,S0020-P004475,UrbanKart Football,Sports,UrbanKart,15186.69,13605.91,34.0,INR,active,2026-08-11 18:00:00
F0007349,S0023,P004122,S0023-P004122,Vertex Bedsheet,Home,Vertex,6633.34,6209.53,39.0,INR,active,2026-08-29 00:00:00
F0002981,S0051,P002538,S0051-P002538,Vertex Dumbbells,Sports,Vertex,8331.4,6386.17,43.0,INR,inactive,2026-08-08 12:00:00
F0003680,S0022,P003320,S0022-P003320,UrbanKart Jacket,Fashion,UrbanKart,11300.86,8412.8,32.0,INR,active,2026-08-23 00:00:00
F0006084,S0084,P004340,S0084-P004340,Prime Table Lamp,Home,Prime,11059.41,10343.81,41.0,INR,active,2026-08-29 18:00:00
F0000361,S0099,P004392,S0099-P004392,Astra Cookbook,Books,Astra,686.65,598.07,40.0,INR,active,2026-09-07 12:00:00
F0002271,S0077,P001617,S0077-P001617,Nova Textbook,Books,Nova,15880.46,11468.74,42.0,INR,active,2026-08-24 00:00:00
F0008481,S0057,P001785,S0057-P001785,Vertex Cricket Bat,Sports,Vertex,13648.13,11251.14,33.0,INR,active,2026-08-12 06:00:00
F0007221,S0077,P003854,S0077-P003854,Orion Sunscreen,Beauty,Orion,2573.47,2078.03,41.0,INR,active,2026-08-26 12:00:00
F0000968,S0025,P000483,S0025-P000483,Orion Dumbbells,Sports,Orion,10655.96,7940.92,33.0,INR,active,2026-08-18 06:00:00
F0005497,S0103,P004764,S0103-P004764,Prime Face Wash,Beauty,Prime,10392.33,9264.18,34.0,INR,active,2026-08-24 18:00:00
F0007702,S0098,P004709,S0098-P004709,Vertex Jeans,Fashion,Vertex,20437.65,15205.37,28.0,INR,active,2026-09-04 12:00:00
F0007269,S0076,P002596,S0076-P002596,Astra Novel,Books,Astra,18446.09,13200.66,28.0,INR,active,2026-09-09 00:00:00
F0011033,S0025,P001500,S0025-P001500,Nova Bedsheet,Home,Nova,9515.83,8405.78,36.0,INR,active,2026-09-08 00:00:00
F0007663,S0082,P000539,S0082-P000539,Prime Textbook,Books,Prime,9149.99,6423.52,31.0,INR,active,2026-08-24 18:00:00
F0007437,S0109,P001088,S0109-P001088,Vertex Face Wash,Beauty,Vertex,983.25,904.31,37.0,INR,active,2026-09-05 18:00:00
F0007034,S0062,P003893,S0062-P003893,Astra Sunscreen,Beauty,Astra,9832.86,7273.27,33.0,INR,active,2026-09-04 06:00:00
F0003060,S0117,P002036,S0117-P002036,Prime Bedsheet,Home,Prime,18863.78,13052.75,35.0,INR,active,2026-09-07 18:00:00
F0001054,S0115,P001723,S0115-P001723,UrbanKart Cricket Bat,Sports,UrbanKart,11325.2,10176.53,29.0,INR,inactive,2026-08-28 18:00:00
F0009000,S0108,P000309,S0108-P000309,Orion Table Lamp,Home,Orion,19253.16,15455.19,40.0,INR,active,2026-09-04 12:00:00
F0011084,S0060,P004226,S0060-P004226,UrbanKart Football,Sports,UrbanKart,2896.92,2724.8,32.0,INR,active,2026-08-22 00:00:00
F0009484,S0086,P001503,S0086-P001503,Nova Yoga Mat,Sports,Nova,20865.22,15056.09,32.0,INR,active,2026-08-05 18:00:00
F0006373,S0110,P001088,S0110-P001088,Vertex Face Wash,,Vertex,1432.2,0.0,36.0,INR,active,2026-09-04 00:00:00
F0002902,S0105,P002074,S0105-P002074,Astra Moisturizer,Beauty,Astra,1962.26,1448.08,28.0,INR,active,2026-08-11 12:00:00
F0006283,S0055,P002456,S0055-P002456,Nova USB Cable,Electronics,Nova,2748.23,2226.54,21.0,INR,active,2026-09-05 00:00:00
F0000813,S0021,P002580,S0021-P002580,Prime Novel,Books,Prime,3394.23,2492.3,30.0,INR,active,2026-08-15 18:00:00
F0011241,S0014,P001585,S0014-P001585,Astra Moisturizer,Beauty,Astra,6148.47,5262.76,32.0,INR,active,2026-08-09 18:00:00
F0009377,S0010,P002562,S0010-P002562,Astra Face Wash,,Astra,274.38,259.05,37.0,INR,inactive,2026-08-07 06:00:00
F0008603,S0004,P004363,S0004-P004363,Prime USB Cable,Electronics,Prime,6645.32,4930.62,37.0,INR,active,2026-08-06 12:00:00
F0011134,S0048,P004893,S0048-P004893,Zenith USB Cable,Electronics,Zenith,12877.65,11359.81,28.0,INR,active,2026-09-06 00:00:00
F0009850,S0106,P001082,S0106-P001082,UrbanKart Cushion,Home,UrbanKart,6348.1,4735.87,28.0,INR,active,2026-08-24 12:00:00
F0011202,S0118,P001770,S0118-P001770,Nova Jacket,Fashion,Nova,5293.16,4397.39,30.0,INR,active,2026-08-27 12:00:00
F0004609,S0073,P001161,S0073-P001161,Orion Perfume,Beauty,Orion,4356.45,3463.7,24.0,INR,active,2026-08-20 12:00:00
F0001394,S0056,P004199,S0056-P004199,UrbanKart Programming Book,Books,UrbanKart,3885.3,2857.52,30.0,INR,active,2026-08-14 12:00:00
F0011392,S0037,P002668,S0037-P002668,Zenith Face Wash,Beauty,Zenith,6231.03,5609.44,26.0,INR,inactive,2026-09-09 00:00:00
F0011794,S0054,P001129,S0054-P001129,Nova Wireless Earbuds,Electronics,Nova,13169.14,11314.78,30.0,INR,active,2026-08-12 12:00:00
F0007031,S0107,P000536,S0107-P000536,Astra Dumbbells,Sports,Astra,12776.05,9630.97,28.0,INR,active,2026-08-25 12:00:00
F0004908,S0083,P004578,S0083-P004578,Vertex Perfume,Beauty,Vertex,10837.44,8474.43,29.0,INR,active,2026-08-20 12:00:00
F0011910,S0001,P004502,S0001-P004502,UrbanKart Shampoo,Beauty,UrbanKart,661.5,458.22,37.0,INR,active,2026-08-21 12:00:00
F0009194,S0029,P002042,S0029-P002042,Vertex Dumbbells,Sports,Vertex,8148.63,7695.56,31.0,INR,active,2025-12-15 00:00:00
F0000938,S0067,P002179,S0067-P002179,Nova Textbook,Books,Nova,3555.65,3253.13,38.0,INR,active,2026-08-07 12:00:00
F0008584,S0097,P003510,S0097-P003510,Vertex Power Bank,Electronics,Vertex,2607.19,2438.02,37.0,INR,active,2026-08-20 12:00:00
F0003956,S0091,P000018,S0091-P000018,Zenith Biography,Books,Zenith,18598.95,13175.24,30.0,INR,active,2026-08-29 12:00:00
F0008398,S0065,P003561,S0065-P003561,Zenith Storage Box,Home,Zenith,15257.62,13465.17,35.0,INR,active,2026-08-12 00:00:00
F0005031,S0025,P004684,S0025-P004684,Vertex Sneakers,Fashion,Vertex,544.32,,35.0,INR,active,2026-09-09 12:00:00
F0005715,S0108,P000241,S0108-P000241,Astra Biography,Books,Astra,1020.14,831.82,36.0,INR,active,2026-09-02 06:00:00
F0007521,S0026,P000772,S0026-P000772,Astra Cookbook,Books,Astra,10872.46,8701.26,38.0,INR,inactive,2026-08-14 12:00:00
F0004360,S0052,P002441,S0052-P002441,Astra Jacket,Fashion,Astra,13500.57,11240.2,40.0,INR,active,2026-08-15 18:00:00
F0000102,S0089,P001268,S0089-P001268,UrbanKart Sneakers,Fashion,UrbanKart,12748.93,10416.64,37.0,INR,active,2026-08-13 12:00:00
F0001007,S0007,P000189,S0007-P000189,Prime Cookbook,Books,Prime,6374.18,5480.11,46.0,INR,active,2026-08-09 00:00:00
F0006655,S0021,P004537,S0021-P004537,Prime Face Wash,Beauty,Prime,5421.26,4884.58,34.0,INR,active,2026-08-14 18:00:00
F0003708,S0003,P002735,S0003-P002735,Zenith Running Shoes,Sports,Zenith,12679.85,11350.7,30.0,INR,active,2026-09-09 06:00:00
F0006832,S0019,P004093,S0019-P004093,Nova Perfume,Beauty,Nova,2509.32,2006.43,46.0,INR,active,2026-08-09 12:00:00
F0008319,S0041,P002268,S0041-P002268,Zenith Running Shoes,Sports,Zenith,1962.1,1598.37,42.0,INR,active,2026-09-04 18:00:00
F0003283,S0093,P003340,S0093-P003340,Orion Dumbbells,Sports,Orion,9472.73,7204.96,31.0,INR,active,2026-08-11 00:00:00
F0006608,S0110,P001770,S0110-P001770,Nova Jacket,Fashion,Nova,6144.95,4293.95,35.0,INR,active,2026-09-05 18:00:00
F0010046,S0106,P002261,S0106-P002261,Nova Cushion,Home,Nova,16846.38,15541.98,35.0,INR,active,2026-09-09 12:00:00
F0003022,S0072,P000982,S0072-P000982,UrbanKart Yoga Mat,Sports,UrbanKart,13266.32,9899.89,27.0,INR,active,2026-08-13 06:00:00
F0005460,S0021,P000609,S0021-P000609,Astra Cookbook,Books,Astra,9097.9,7797.16,34.0,INR,active,2026-08-31 00:00:00
F0002465,S0021,P001085,S0021-P001085,UrbanKart Programming Book,Books,UrbanKart,6718.49,5644.63,33.0,INR,active,2026-08-10 06:00:00
F0002999,S0060,P003373,S0060-P003373,Nova Table Lamp,Home,Nova,5913.61,5027.6,30.0,INR,active,2026-08-18 06:00:00
F0004891,S0008,P001272,S0008-P001272,Prime Running Shoes,Sports,Prime,18972.3,13269.78,48.0,INR,inactive,2026-08-01 06:00:00
F0000100,S0059,P003308,S0059-P003308,Zenith Perfume,Beauty,Zenith,2490.2,1854.52,35.0,INR,inactive,2026-09-03 18:00:00
